R,G,B,cebolla,manzana,limon,zanahoria
51,113,131,0,0,0,1
51,115,131,0,0,0,1
45,114,132,0,0,0,1
51,114,125,0,0,0,1
52,114,131,0,0,0,1
51,116,129,0,0,0,1
52,113,132,0,0,0,1
52,114,125,0,0,0,1
52,112,131,0,0,0,1
52,114,131,0,0,0,1
45,116,130,0,0,0,1
51,115,131,0,0,0,1
52,114,131,0,0,0,1
52,114,130,0,0,0,1
51,113,131,0,0,0,1
51,114,131,0,0,0,1
51,115,130,0,0,0,1
51,111,132,0,0,0,1
52,114,132,0,0,0,1
52,115,124,0,0,0,1
52,116,130,0,0,0,1
52,115,130,0,0,0,1
53,119,129,0,0,0,1
52,114,131,0,0,0,1
51,113,130,0,0,0,1
51,118,123,0,0,0,1
51,117,133,0,0,0,1
51,111,132,0,0,0,1
52,115,128,0,0,0,1
51,112,133,0,0,0,1
52,114,131,0,0,0,1
52,113,130,0,0,0,1
51,106,133,0,0,0,1
52,112,128,0,0,0,1
51,117,128,0,0,0,1
52,114,124,0,0,0,1
52,114,128,0,0,0,1
51,116,128,0,0,0,1
52,115,128,0,0,0,1
52,114,128,0,0,0,1
45,117,122,0,0,0,1
52,115,128,0,0,0,1
52,114,134,0,0,0,1
52,117,122,0,0,0,1
53,114,129,0,0,0,1
52,115,128,0,0,0,1
52,111,127,0,0,0,1
52,116,128,0,0,0,1
52,114,128,0,0,0,1
52,116,128,0,0,0,1
52,116,128,0,0,0,1
52,114,127,0,0,0,1
52,119,127,0,0,0,1
53,117,129,0,0,0,1
51,116,128,0,0,0,1
49,115,132,0,0,0,1
51,117,128,0,0,0,1
52,116,128,0,0,0,1
52,119,128,0,0,0,1
52,116,128,0,0,0,1
52,114,128,0,0,0,1
52,118,127,0,0,0,1
52,115,123,0,0,0,1
52,114,128,0,0,0,1
51,117,128,0,0,0,1
52,116,128,0,0,0,1
52,115,127,0,0,0,1
52,116,122,0,0,0,1
52,118,136,0,0,0,1
51,115,128,0,0,0,1
52,111,122,0,0,0,1
52,117,129,0,0,0,1
52,115,128,0,0,0,1
52,117,128,0,0,0,1
52,114,128,0,0,0,1
52,111,135,0,0,0,1
52,117,128,0,0,0,1
52,115,128,0,0,0,1
52,110,128,0,0,0,1
52,117,128,0,0,0,1
52,114,129,0,0,0,1
52,114,128,0,0,0,1
52,118,133,0,0,0,1
52,109,124,0,0,0,1
52,116,128,0,0,0,1
51,118,122,0,0,0,1
52,117,128,0,0,0,1
50,114,128,0,0,0,1
52,117,128,0,0,0,1
52,116,128,0,0,0,1
52,116,128,0,0,0,1
53,117,127,0,0,0,1
52,108,124,0,0,0,1
52,114,128,0,0,0,1
51,117,128,0,0,0,1
52,115,128,0,0,0,1
52,115,136,0,0,0,1
46,112,128,0,0,0,1
52,119,137,0,0,0,1
51,115,128,0,0,0,1
52,111,121,0,0,0,1
51,117,128,0,0,0,1
52,115,121,0,0,0,1
52,116,128,0,0,0,1
52,114,129,0,0,0,1
52,115,128,0,0,0,1
52,117,128,0,0,0,1
52,110,122,0,0,0,1
52,115,128,0,0,0,1
52,117,128,0,0,0,1
52,115,128,0,0,0,1
51,117,128,0,0,0,1
52,119,127,0,0,0,1
52,114,128,0,0,0,1
52,115,128,0,0,0,1
52,118,127,0,0,0,1
52,115,129,0,0,0,1
52,116,128,0,0,0,1
51,117,127,0,0,0,1
52,115,128,0,0,0,1
52,110,121,0,0,0,1
52,116,133,0,0,0,1
52,116,128,0,0,0,1
52,108,122,0,0,0,1
53,116,128,0,0,0,1
52,115,129,0,0,0,1
52,114,128,0,0,0,1
53,117,128,0,0,0,1
52,115,122,0,0,0,1
52,116,128,0,0,0,1
52,117,128,0,0,0,1
52,115,128,0,0,0,1
52,115,128,0,0,0,1
53,116,122,0,0,0,1
52,115,128,0,0,0,1
52,115,128,0,0,0,1
52,116,128,0,0,0,1
52,114,128,0,0,0,1
46,115,128,0,0,0,1
52,115,128,0,0,0,1
52,115,129,0,0,0,1
52,109,122,0,0,0,1
51,116,128,0,0,0,1
46,114,129,0,0,0,1
52,115,128,0,0,0,1
52,117,128,0,0,0,1
51,116,128,0,0,0,1
51,114,128,0,0,0,1
52,118,128,0,0,0,1
52,115,128,0,0,0,1
51,115,127,0,0,0,1
52,116,128,0,0,0,1
51,112,122,0,0,0,1
51,118,129,0,0,0,1
46,112,129,0,0,0,1
52,117,129,0,0,0,1
52,117,129,0,0,0,1
48,112,129,0,0,0,1
52,118,129,0,0,0,1
52,113,128,0,0,0,1
47,116,129,0,0,0,1
52,115,128,0,0,0,1
52,114,128,0,0,0,1
52,114,134,0,0,0,1
51,112,129,0,0,0,1
51,111,128,0,0,0,1
52,115,128,0,0,0,1
52,115,128,0,0,0,1
52,116,127,0,0,0,1
52,117,128,0,0,0,1
52,115,128,0,0,0,1
