R,G,B,cebolla,manzana,limon,zanahoria
126,133,175,0,0,1,0
124,128,177,0,0,1,0
126,131,176,0,0,1,0
125,131,175,0,0,1,0
125,135,178,0,0,1,0
125,129,171,0,0,1,0
123,136,177,0,0,1,0
124,132,176,0,0,1,0
126,131,176,0,0,1,0
125,131,175,0,0,1,0
124,130,176,0,0,1,0
125,127,176,0,0,1,0
126,132,175,0,0,1,0
125,130,176,0,0,1,0
119,130,170,0,0,1,0
126,131,177,0,0,1,0
125,136,177,0,0,1,0
127,132,184,0,0,1,0
126,136,174,0,0,1,0
123,136,178,0,0,1,0
123,127,168,0,0,1,0
125,130,173,0,0,1,0
119,128,169,0,0,1,0
114,123,174,0,0,1,0
123,130,170,0,0,1,0
123,119,171,0,0,1,0
120,127,172,0,0,1,0
120,129,170,0,0,1,0
121,129,174,0,0,1,0
120,124,170,0,0,1,0
120,129,162,0,0,1,0
125,131,169,0,0,1,0
118,125,179,0,0,1,0
108,116,156,0,0,1,0
114,119,168,0,0,1,0
117,130,171,0,0,1,0
133,138,191,0,0,1,0
135,143,191,0,0,1,0
133,144,199,0,0,1,0
138,142,196,0,0,1,0
124,132,170,0,0,1,0
116,129,176,0,0,1,0
164,174,229,0,0,1,0
187,195,242,0,0,1,0
150,156,189,0,0,1,0
118,126,173,0,0,1,0
118,126,181,0,0,1,0
167,190,227,0,0,1,0
195,212,239,0,0,1,0
145,151,188,0,0,1,0
126,134,168,0,0,1,0
114,122,164,0,0,1,0
126,146,197,0,0,1,0
138,158,202,0,0,1,0
150,156,193,0,0,1,0
128,131,180,0,0,1,0
109,118,176,0,0,1,0
112,119,165,0,0,1,0
118,127,174,0,0,1,0
127,141,196,0,0,1,0
162,164,211,0,0,1,0
129,134,176,0,0,1,0
113,117,167,0,0,1,0
107,117,171,0,0,1,0
111,117,167,0,0,1,0
127,137,189,0,0,1,0
124,138,173,0,0,1,0
127,135,179,0,0,1,0
113,123,174,0,0,1,0
110,117,169,0,0,1,0
114,120,165,0,0,1,0
119,124,169,0,0,1,0
118,125,164,0,0,1,0
105,117,157,0,0,1,0
112,119,174,0,0,1,0
118,126,176,0,0,1,0
132,146,184,0,0,1,0
134,148,185,0,0,1,0
128,136,175,0,0,1,0
115,124,172,0,0,1,0
119,127,176,0,0,1,0
118,132,172,0,0,1,0
123,133,164,0,0,1,0
125,130,175,0,0,1,0
129,133,181,0,0,1,0
130,137,178,0,0,1,0
118,119,168,0,0,1,0
120,122,166,0,0,1,0
136,148,188,0,0,1,0
155,165,211,0,0,1,0
156,162,203,0,0,1,0
157,165,202,0,0,1,0
144,155,200,0,0,1,0
147,156,194,0,0,1,0
141,157,194,0,0,1,0
149,163,200,0,0,1,0
150,162,202,0,0,1,0
150,160,200,0,0,1,0
152,167,202,0,0,1,0
140,137,184,0,0,1,0
131,138,169,0,0,1,0
131,131,172,0,0,1,0
119,120,160,0,0,1,0
107,109,160,0,0,1,0
108,112,155,0,0,1,0
122,130,177,0,0,1,0
136,142,187,0,0,1,0
143,156,196,0,0,1,0
144,162,200,0,0,1,0
150,154,206,0,0,1,0
141,140,190,0,0,1,0
116,122,167,0,0,1,0
107,113,149,0,0,1,0
107,115,164,0,0,1,0
107,104,157,0,0,1,0
106,109,158,0,0,1,0
101,109,165,0,0,1,0
109,115,161,0,0,1,0
107,113,161,0,0,1,0
108,116,159,0,0,1,0
109,116,159,0,0,1,0
110,113,167,0,0,1,0
102,114,167,0,0,1,0
110,113,165,0,0,1,0
116,125,178,0,0,1,0
156,165,208,0,0,1,0
171,184,222,0,0,1,0
179,195,237,0,0,1,0
167,174,207,0,0,1,0
134,141,177,0,0,1,0
114,109,157,0,0,1,0
106,109,154,0,0,1,0
109,114,160,0,0,1,0
112,120,177,0,0,1,0
111,112,165,0,0,1,0
111,117,171,0,0,1,0
116,123,169,0,0,1,0
131,140,183,0,0,1,0
128,130,173,0,0,1,0
108,111,150,0,0,1,0
105,108,152,0,0,1,0
105,103,145,0,0,1,0
105,109,151,0,0,1,0
104,108,154,0,0,1,0
104,112,151,0,0,1,0
106,110,160,0,0,1,0
100,110,164,0,0,1,0
109,112,163,0,0,1,0
129,139,180,0,0,1,0
138,143,188,0,0,1,0
141,147,194,0,0,1,0
145,146,194,0,0,1,0
122,125,170,0,0,1,0
108,109,154,0,0,1,0
108,110,153,0,0,1,0
110,114,170,0,0,1,0
127,135,175,0,0,1,0
132,132,178,0,0,1,0
132,138,184,0,0,1,0
115,124,160,0,0,1,0
114,120,161,0,0,1,0
106,112,157,0,0,1,0
105,108,151,0,0,1,0
104,108,147,0,0,1,0
105,110,159,0,0,1,0
104,108,153,0,0,1,0
107,109,157,0,0,1,0
108,118,159,0,0,1,0
107,110,155,0,0,1,0
110,111,152,0,0,1,0
108,115,158,0,0,1,0
106,114,158,0,0,1,0
105,114,161,0,0,1,0
102,108,153,0,0,1,0
107,109,156,0,0,1,0
105,99,149,0,0,1,0
106,108,161,0,0,1,0
106,115,154,0,0,1,0
109,113,162,0,0,1,0
108,114,151,0,0,1,0
107,114,153,0,0,1,0
106,111,152,0,0,1,0
109,116,160,0,0,1,0
106,114,153,0,0,1,0
105,107,158,0,0,1,0
102,108,151,0,0,1,0
106,112,158,0,0,1,0
110,106,157,0,0,1,0
111,115,153,0,0,1,0
108,107,153,0,0,1,0
103,105,154,0,0,1,0
99,102,143,0,0,1,0
103,107,159,0,0,1,0
105,106,148,0,0,1,0
107,112,151,0,0,1,0
109,114,155,0,0,1,0
108,113,157,0,0,1,0
110,115,149,0,0,1,0
109,116,156,0,0,1,0
107,113,158,0,0,1,0
106,109,158,0,0,1,0
114,127,163,0,0,1,0
119,116,162,0,0,1,0
118,119,164,0,0,1,0
121,130,168,0,0,1,0
116,119,171,0,0,1,0
113,115,163,0,0,1,0
108,112,160,0,0,1,0
108,112,165,0,0,1,0
104,111,168,0,0,1,0
112,120,169,0,0,1,0
119,130,178,0,0,1,0
120,121,181,0,0,1,0
113,119,169,0,0,1,0
113,119,166,0,0,1,0
110,112,163,0,0,1,0
111,113,161,0,0,1,0
111,117,162,0,0,1,0
110,118,164,0,0,1,0
116,124,168,0,0,1,0
124,133,172,0,0,1,0
122,128,169,0,0,1,0
118,123,177,0,0,1,0
110,115,155,0,0,1,0
105,114,164,0,0,1,0
111,118,162,0,0,1,0
109,125,164,0,0,1,0
122,127,177,0,0,1,0
127,131,174,0,0,1,0
112,122,164,0,0,1,0
113,121,172,0,0,1,0
111,120,178,0,0,1,0
116,121,172,0,0,1,0
120,131,180,0,0,1,0
136,142,191,0,0,1,0
127,133,178,0,0,1,0
116,119,172,0,0,1,0
115,118,174,0,0,1,0
108,106,158,0,0,1,0
109,113,162,0,0,1,0
118,123,168,0,0,1,0
126,133,179,0,0,1,0
122,123,173,0,0,1,0
115,122,167,0,0,1,0
105,105,153,0,0,1,0
102,110,154,0,0,1,0
103,111,161,0,0,1,0
104,112,163,0,0,1,0
110,117,162,0,0,1,0
112,120,165,0,0,1,0
116,118,164,0,0,1,0
115,120,171,0,0,1,0
114,117,170,0,0,1,0
116,114,167,0,0,1,0
117,124,176,0,0,1,0
118,123,183,0,0,1,0
121,129,166,0,0,1,0
117,127,184,0,0,1,0
108,118,172,0,0,1,0
114,117,164,0,0,1,0
104,116,171,0,0,1,0
109,116,164,0,0,1,0
111,118,164,0,0,1,0
113,119,166,0,0,1,0
113,119,170,0,0,1,0
